"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","UNEMP","TOT","PC_LF","Q","1989-Q3",6.004673,
"AUS","UNEMP","TOT","PC_LF","Q","1989-Q4",5.845165,
"AUS","UNEMP","TOT","PC_LF","Q","1990-Q1",6.224325,
"AUS","UNEMP","TOT","PC_LF","Q","1990-Q2",6.465126,
"AUS","UNEMP","TOT","PC_LF","Q","1990-Q3",7.208668,
"AUS","UNEMP","TOT","PC_LF","Q","1990-Q4",7.856067,
"AUS","UNEMP","TOT","PC_LF","Q","1991-Q1",8.719422,
"AUS","UNEMP","TOT","PC_LF","Q","1991-Q2",9.616849,
"AUS","UNEMP","TOT","PC_LF","Q","1991-Q3",9.8344,
"AUS","UNEMP","TOT","PC_LF","Q","1991-Q4",10.20463,
"AUS","UNEMP","TOT","PC_LF","Q","1992-Q1",10.40395,
"AUS","UNEMP","TOT","PC_LF","Q","1992-Q2",10.63062,
"AUS","UNEMP","TOT","PC_LF","Q","1992-Q3",10.80169,
"AUS","UNEMP","TOT","PC_LF","Q","1992-Q4",11.13345,
"AUS","UNEMP","TOT","PC_LF","Q","1993-Q1",10.8924,
"AUS","UNEMP","TOT","PC_LF","Q","1993-Q2",10.84445,
"AUS","UNEMP","TOT","PC_LF","Q","1993-Q3",10.86922,
"AUS","UNEMP","TOT","PC_LF","Q","1993-Q4",10.87394,
"AUS","UNEMP","TOT","PC_LF","Q","1994-Q1",10.43229,
"AUS","UNEMP","TOT","PC_LF","Q","1994-Q2",9.878394,
"AUS","UNEMP","TOT","PC_LF","Q","1994-Q3",9.464334,
"AUS","UNEMP","TOT","PC_LF","Q","1994-Q4",9.045121,
"AUS","UNEMP","TOT","PC_LF","Q","1995-Q1",8.760294,
"AUS","UNEMP","TOT","PC_LF","Q","1995-Q2",8.36048,
"AUS","UNEMP","TOT","PC_LF","Q","1995-Q3",8.360589,
"AUS","UNEMP","TOT","PC_LF","Q","1995-Q4",8.379194,
"AUS","UNEMP","TOT","PC_LF","Q","1996-Q1",8.396814,
"AUS","UNEMP","TOT","PC_LF","Q","1996-Q2",8.409202,
"AUS","UNEMP","TOT","PC_LF","Q","1996-Q3",8.615034,
"AUS","UNEMP","TOT","PC_LF","Q","1996-Q4",8.608762,
"AUS","UNEMP","TOT","PC_LF","Q","1997-Q1",8.614674,
"AUS","UNEMP","TOT","PC_LF","Q","1997-Q2",8.473478,
"AUS","UNEMP","TOT","PC_LF","Q","1997-Q3",8.366869,
"AUS","UNEMP","TOT","PC_LF","Q","1997-Q4",7.967634,
"AUS","UNEMP","TOT","PC_LF","Q","1998-Q1",7.83621,
"AUS","UNEMP","TOT","PC_LF","Q","1998-Q2",7.723004,
"AUS","UNEMP","TOT","PC_LF","Q","1998-Q3",7.780899,
"AUS","UNEMP","TOT","PC_LF","Q","1998-Q4",7.368342,
"AUS","UNEMP","TOT","PC_LF","Q","1999-Q1",7.079414,
"AUS","UNEMP","TOT","PC_LF","Q","1999-Q2",6.875143,
"AUS","UNEMP","TOT","PC_LF","Q","1999-Q3",6.870312,
"AUS","UNEMP","TOT","PC_LF","Q","1999-Q4",6.627629,
"AUS","UNEMP","TOT","PC_LF","Q","2000-Q1",6.648729,
"AUS","UNEMP","TOT","PC_LF","Q","2000-Q2",6.291381,
"AUS","UNEMP","TOT","PC_LF","Q","2000-Q3",5.985545,
"AUS","UNEMP","TOT","PC_LF","Q","2000-Q4",6.167636,
"AUS","UNEMP","TOT","PC_LF","Q","2001-Q1",6.364746,
"AUS","UNEMP","TOT","PC_LF","Q","2001-Q2",6.858244,
"AUS","UNEMP","TOT","PC_LF","Q","2001-Q3",6.863648,
"AUS","UNEMP","TOT","PC_LF","Q","2001-Q4",6.975877,
"AUS","UNEMP","TOT","PC_LF","Q","2002-Q1",6.618988,
"AUS","UNEMP","TOT","PC_LF","Q","2002-Q2",6.393834,
"AUS","UNEMP","TOT","PC_LF","Q","2002-Q3",6.280951,
"AUS","UNEMP","TOT","PC_LF","Q","2002-Q4",6.152321,
"AUS","UNEMP","TOT","PC_LF","Q","2003-Q1",6.047838,
"AUS","UNEMP","TOT","PC_LF","Q","2003-Q2",6.042065,
"AUS","UNEMP","TOT","PC_LF","Q","2003-Q3",5.907015,
"AUS","UNEMP","TOT","PC_LF","Q","2003-Q4",5.702476,
"AUS","UNEMP","TOT","PC_LF","Q","2004-Q1",5.530329,
"AUS","UNEMP","TOT","PC_LF","Q","2004-Q2",5.427247,
"AUS","UNEMP","TOT","PC_LF","Q","2004-Q3",5.481302,
"AUS","UNEMP","TOT","PC_LF","Q","2004-Q4",5.113344,
"AUS","UNEMP","TOT","PC_LF","Q","2005-Q1",5.101471,
"AUS","UNEMP","TOT","PC_LF","Q","2005-Q2",5.049685,
"AUS","UNEMP","TOT","PC_LF","Q","2005-Q3",4.958052,
"AUS","UNEMP","TOT","PC_LF","Q","2005-Q4",5.002717,
"AUS","UNEMP","TOT","PC_LF","Q","2006-Q1",5.040695,
"AUS","UNEMP","TOT","PC_LF","Q","2006-Q2",4.849803,
"AUS","UNEMP","TOT","PC_LF","Q","2006-Q3",4.676731,
"AUS","UNEMP","TOT","PC_LF","Q","2006-Q4",4.511736,
"AUS","UNEMP","TOT","PC_LF","Q","2007-Q1",4.547422,
"AUS","UNEMP","TOT","PC_LF","Q","2007-Q2",4.319776,
"AUS","UNEMP","TOT","PC_LF","Q","2007-Q3",4.252652,
"AUS","UNEMP","TOT","PC_LF","Q","2007-Q4",4.349569,
"AUS","UNEMP","TOT","PC_LF","Q","2008-Q1",4.082338,
"AUS","UNEMP","TOT","PC_LF","Q","2008-Q2",4.253327,
"AUS","UNEMP","TOT","PC_LF","Q","2008-Q3",4.180418,
"AUS","UNEMP","TOT","PC_LF","Q","2008-Q4",4.437045,
"AUS","UNEMP","TOT","PC_LF","Q","2009-Q1",5.305082,
"AUS","UNEMP","TOT","PC_LF","Q","2009-Q2",5.72338,
"AUS","UNEMP","TOT","PC_LF","Q","2009-Q3",5.674431,
"AUS","UNEMP","TOT","PC_LF","Q","2009-Q4",5.552956,
"AUS","UNEMP","TOT","PC_LF","Q","2010-Q1",5.327851,
"AUS","UNEMP","TOT","PC_LF","Q","2010-Q2",5.28655,
"AUS","UNEMP","TOT","PC_LF","Q","2010-Q3",5.117117,
"AUS","UNEMP","TOT","PC_LF","Q","2010-Q4",5.086961,
"AUS","UNEMP","TOT","PC_LF","Q","2011-Q1",4.966513,
"AUS","UNEMP","TOT","PC_LF","Q","2011-Q2",4.960702,
"AUS","UNEMP","TOT","PC_LF","Q","2011-Q3",5.184055,
"AUS","UNEMP","TOT","PC_LF","Q","2011-Q4",5.203496,
"AUS","UNEMP","TOT","PC_LF","Q","2012-Q1",5.140934,
"AUS","UNEMP","TOT","PC_LF","Q","2012-Q2",5.119458,
"AUS","UNEMP","TOT","PC_LF","Q","2012-Q3",5.26334,
"AUS","UNEMP","TOT","PC_LF","Q","2012-Q4",5.366964,
"AUS","UNEMP","TOT","PC_LF","Q","2013-Q1",5.47459,
"AUS","UNEMP","TOT","PC_LF","Q","2013-Q2",5.634692,
"AUS","UNEMP","TOT","PC_LF","Q","2013-Q3",5.712237,
"AUS","UNEMP","TOT","PC_LF","Q","2013-Q4",5.839662,
"AUS","UNEMP","TOT","PC_LF","Q","2014-Q1",5.88214,
"AUS","UNEMP","TOT","PC_LF","Q","2014-Q2",5.934301,
"AUS","UNEMP","TOT","PC_LF","Q","2014-Q3",6.190634,
"AUS","UNEMP","TOT","PC_LF","Q","2014-Q4",6.253435,
"AUS","UNEMP","TOT","PC_LF","Q","2015-Q1",6.184368,
"AUS","UNEMP","TOT","PC_LF","Q","2015-Q2",6.030861,
"AUS","UNEMP","TOT","PC_LF","Q","2015-Q3",6.200301,
"AUS","UNEMP","TOT","PC_LF","Q","2015-Q4",5.832297,
"AUS","UNEMP","TOT","PC_LF","Q","2016-Q1",5.776592,
"AUS","UNEMP","TOT","PC_LF","Q","2016-Q2",5.704367,
"AUS","UNEMP","TOT","PC_LF","Q","2016-Q3",5.668702,
"AUS","UNEMP","TOT","PC_LF","Q","2016-Q4",5.716777,
"AUS","UNEMP","TOT","PC_LF","Q","2017-Q1",5.7865,
"AUS","UNEMP","TOT","PC_LF","Q","2017-Q2",5.60898,
"AUS","UNEMP","TOT","PC_LF","Q","2017-Q3",5.536902,
"AUS","UNEMP","TOT","PC_LF","Q","2017-Q4",5.455117,
"AUT","UNEMP","TOT","PC_LF","Q","1969-Q1",2.28056,
"AUT","UNEMP","TOT","PC_LF","Q","1969-Q2",1.799027,
"AUT","UNEMP","TOT","PC_LF","Q","1969-Q3",1.735777,
"AUT","UNEMP","TOT","PC_LF","Q","1969-Q4",1.718443,
"AUT","UNEMP","TOT","PC_LF","Q","1970-Q1",1.538099,
"AUT","UNEMP","TOT","PC_LF","Q","1970-Q2",1.328224,
"AUT","UNEMP","TOT","PC_LF","Q","1970-Q3",1.198998,
"AUT","UNEMP","TOT","PC_LF","Q","1970-Q4",1.225661,
"AUT","UNEMP","TOT","PC_LF","Q","1971-Q1",1.173203,
"AUT","UNEMP","TOT","PC_LF","Q","1971-Q2",1.33824,
"AUT","UNEMP","TOT","PC_LF","Q","1971-Q3",1.042691,
"AUT","UNEMP","TOT","PC_LF","Q","1971-Q4",1.277456,
"AUT","UNEMP","TOT","PC_LF","Q","1972-Q1",1.15306,
"AUT","UNEMP","TOT","PC_LF","Q","1972-Q2",1.064005,
"AUT","UNEMP","TOT","PC_LF","Q","1972-Q3",1.357699,
"AUT","UNEMP","TOT","PC_LF","Q","1972-Q4",1.039917,
"AUT","UNEMP","TOT","PC_LF","Q","1973-Q1",1.035841,
"AUT","UNEMP","TOT","PC_LF","Q","1973-Q2",1.177305,
"AUT","UNEMP","TOT","PC_LF","Q","1973-Q3",1.108755,
"AUT","UNEMP","TOT","PC_LF","Q","1973-Q4",0.9943526,
"AUT","UNEMP","TOT","PC_LF","Q","1974-Q1",1.26808,
"AUT","UNEMP","TOT","PC_LF","Q","1974-Q2",1.299121,
"AUT","UNEMP","TOT","PC_LF","Q","1974-Q3",1.308654,
"AUT","UNEMP","TOT","PC_LF","Q","1974-Q4",1.478947,
"AUT","UNEMP","TOT","PC_LF","Q","1975-Q1",1.452747,
"AUT","UNEMP","TOT","PC_LF","Q","1975-Q2",1.88046,
"AUT","UNEMP","TOT","PC_LF","Q","1975-Q3",1.734818,
"AUT","UNEMP","TOT","PC_LF","Q","1975-Q4",1.982104,
"AUT","UNEMP","TOT","PC_LF","Q","1976-Q1",1.854092,
"AUT","UNEMP","TOT","PC_LF","Q","1976-Q2",1.830328,
"AUT","UNEMP","TOT","PC_LF","Q","1976-Q3",1.804084,
"AUT","UNEMP","TOT","PC_LF","Q","1976-Q4",1.657884,
"AUT","UNEMP","TOT","PC_LF","Q","1977-Q1",1.556965,
"AUT","UNEMP","TOT","PC_LF","Q","1977-Q2",1.492262,
"AUT","UNEMP","TOT","PC_LF","Q","1977-Q3",1.743809,
"AUT","UNEMP","TOT","PC_LF","Q","1977-Q4",1.708798,
"AUT","UNEMP","TOT","PC_LF","Q","1978-Q1",1.78792,
"AUT","UNEMP","TOT","PC_LF","Q","1978-Q2",2.194976,
"AUT","UNEMP","TOT","PC_LF","Q","1978-Q3",2.050228,
"AUT","UNEMP","TOT","PC_LF","Q","1978-Q4",2.223532,
"AUT","UNEMP","TOT","PC_LF","Q","1979-Q1",2.196454,
"AUT","UNEMP","TOT","PC_LF","Q","1979-Q2",2.063658,
"AUT","UNEMP","TOT","PC_LF","Q","1979-Q3",2.00938,
"AUT","UNEMP","TOT","PC_LF","Q","1979-Q4",2.050331,
"AUT","UNEMP","TOT","PC_LF","Q","1980-Q1",1.729307,
"AUT","UNEMP","TOT","PC_LF","Q","1980-Q2",1.763711,
"AUT","UNEMP","TOT","PC_LF","Q","1980-Q3",2.052905,
"AUT","UNEMP","TOT","PC_LF","Q","1980-Q4",1.885693,
"AUT","UNEMP","TOT","PC_LF","Q","1981-Q1",2.130085,
"AUT","UNEMP","TOT","PC_LF","Q","1981-Q2",2.577704,
"AUT","UNEMP","TOT","PC_LF","Q","1981-Q3",2.53258,
"AUT","UNEMP","TOT","PC_LF","Q","1981-Q4",2.889663,
"AUT","UNEMP","TOT","PC_LF","Q","1982-Q1",2.902107,
"AUT","UNEMP","TOT","PC_LF","Q","1982-Q2",3.268415,
"AUT","UNEMP","TOT","PC_LF","Q","1982-Q3",3.767183,
"AUT","UNEMP","TOT","PC_LF","Q","1982-Q4",4.004116,
"AUT","UNEMP","TOT","PC_LF","Q","1983-Q1",4.186985,
"AUT","UNEMP","TOT","PC_LF","Q","1983-Q2",4.326129,
"AUT","UNEMP","TOT","PC_LF","Q","1983-Q3",4.280576,
"AUT","UNEMP","TOT","PC_LF","Q","1983-Q4",3.7363,
"AUT","UNEMP","TOT","PC_LF","Q","1984-Q1",3.937536,
"AUT","UNEMP","TOT","PC_LF","Q","1984-Q2",3.801948,
"AUT","UNEMP","TOT","PC_LF","Q","1984-Q3",3.670202,
"AUT","UNEMP","TOT","PC_LF","Q","1984-Q4",3.740511,
"AUT","UNEMP","TOT","PC_LF","Q","1985-Q1",3.584991,
"AUT","UNEMP","TOT","PC_LF","Q","1985-Q2",3.616743,
"AUT","UNEMP","TOT","PC_LF","Q","1985-Q3",3.645316,
"AUT","UNEMP","TOT","PC_LF","Q","1985-Q4",3.545668,
"AUT","UNEMP","TOT","PC_LF","Q","1986-Q1",3.312451,
"AUT","UNEMP","TOT","PC_LF","Q","1986-Q2",2.947661,
"AUT","UNEMP","TOT","PC_LF","Q","1986-Q3",2.836876,
"AUT","UNEMP","TOT","PC_LF","Q","1986-Q4",3.318925,
"AUT","UNEMP","TOT","PC_LF","Q","1987-Q1",3.932383,
"AUT","UNEMP","TOT","PC_LF","Q","1987-Q2",3.714838,
"AUT","UNEMP","TOT","PC_LF","Q","1987-Q3",3.986203,
"AUT","UNEMP","TOT","PC_LF","Q","1987-Q4",3.516049,
"AUT","UNEMP","TOT","PC_LF","Q","1988-Q1",3.595898,
"AUT","UNEMP","TOT","PC_LF","Q","1988-Q2",3.492004,
"AUT","UNEMP","TOT","PC_LF","Q","1988-Q3",3.606824,
"AUT","UNEMP","TOT","PC_LF","Q","1988-Q4",3.512885,
"AUT","UNEMP","TOT","PC_LF","Q","1989-Q1",3.068615,
"AUT","UNEMP","TOT","PC_LF","Q","1989-Q2",3.235731,
"AUT","UNEMP","TOT","PC_LF","Q","1989-Q3",2.959549,
"AUT","UNEMP","TOT","PC_LF","Q","1989-Q4",3.307182,
"AUT","UNEMP","TOT","PC_LF","Q","1990-Q1",3.153923,
"AUT","UNEMP","TOT","PC_LF","Q","1990-Q2",3.269969,
"AUT","UNEMP","TOT","PC_LF","Q","1990-Q3",3.412282,
"AUT","UNEMP","TOT","PC_LF","Q","1990-Q4",3.239165,
"AUT","UNEMP","TOT","PC_LF","Q","1991-Q1",3.383817,
"AUT","UNEMP","TOT","PC_LF","Q","1991-Q2",3.44205,
"AUT","UNEMP","TOT","PC_LF","Q","1991-Q3",3.58801,
"AUT","UNEMP","TOT","PC_LF","Q","1991-Q4",3.613474,
"AUT","UNEMP","TOT","PC_LF","Q","1992-Q1",3.392481,
"AUT","UNEMP","TOT","PC_LF","Q","1992-Q2",3.799317,
"AUT","UNEMP","TOT","PC_LF","Q","1992-Q3",3.598001,
"AUT","UNEMP","TOT","PC_LF","Q","1992-Q4",3.767504,
"AUT","UNEMP","TOT","PC_LF","Q","1993-Q1",3.944118,
"AUT","UNEMP","TOT","PC_LF","Q","1993-Q2",4.592782,
"AUT","UNEMP","TOT","PC_LF","Q","1993-Q3",4.287406,
"AUT","UNEMP","TOT","PC_LF","Q","1993-Q4",4.262313,
"AUT","UNEMP","TOT","PC_LF","Q","1994-Q1",3.624737,
"AUT","UNEMP","TOT","PC_LF","Q","1994-Q2",3.499498,
"AUT","UNEMP","TOT","PC_LF","Q","1994-Q3",3.720602,
"AUT","UNEMP","TOT","PC_LF","Q","1994-Q4",3.749457,
"AUT","UNEMP","TOT","PC_LF","Q","1995-Q1",3.797693,
"AUT","UNEMP","TOT","PC_LF","Q","1995-Q2",3.767207,
"AUT","UNEMP","TOT","PC_LF","Q","1995-Q3",3.728992,
"AUT","UNEMP","TOT","PC_LF","Q","1995-Q4",3.775972,
"AUT","UNEMP","TOT","PC_LF","Q","1996-Q1",4.4498,
"AUT","UNEMP","TOT","PC_LF","Q","1996-Q2",3.950621,
"AUT","UNEMP","TOT","PC_LF","Q","1996-Q3",4.083134,
"AUT","UNEMP","TOT","PC_LF","Q","1996-Q4",4.234755,
"AUT","UNEMP","TOT","PC_LF","Q","1997-Q1",4.283346,
"AUT","UNEMP","TOT","PC_LF","Q","1997-Q2",4.022891,
"AUT","UNEMP","TOT","PC_LF","Q","1997-Q3",4.596956,
"AUT","UNEMP","TOT","PC_LF","Q","1997-Q4",4.333293,
"AUT","UNEMP","TOT","PC_LF","Q","1998-Q1",4.414731,
"AUT","UNEMP","TOT","PC_LF","Q","1998-Q2",4.532305,
"AUT","UNEMP","TOT","PC_LF","Q","1998-Q3",4.12492,
"AUT","UNEMP","TOT","PC_LF","Q","1998-Q4",4.094907,
"AUT","UNEMP","TOT","PC_LF","Q","1999-Q1",3.905842,
"AUT","UNEMP","TOT","PC_LF","Q","1999-Q2",3.788595,
"AUT","UNEMP","TOT","PC_LF","Q","1999-Q3",3.577497,
"AUT","UNEMP","TOT","PC_LF","Q","1999-Q4",3.645629,
"AUT","UNEMP","TOT","PC_LF","Q","2000-Q1",3.924031,
"AUT","UNEMP","TOT","PC_LF","Q","2000-Q2",3.408174,
"AUT","UNEMP","TOT","PC_LF","Q","2000-Q3",3.443605,
"AUT","UNEMP","TOT","PC_LF","Q","2000-Q4",3.361065,
"AUT","UNEMP","TOT","PC_LF","Q","2001-Q1",3.361849,
"AUT","UNEMP","TOT","PC_LF","Q","2001-Q2",3.596454,
"AUT","UNEMP","TOT","PC_LF","Q","2001-Q3",3.629292,
"AUT","UNEMP","TOT","PC_LF","Q","2001-Q4",3.773211,
"AUT","UNEMP","TOT","PC_LF","Q","2002-Q1",4.120447,
"AUT","UNEMP","TOT","PC_LF","Q","2002-Q2",3.803645,
"AUT","UNEMP","TOT","PC_LF","Q","2002-Q3",3.930841,
"AUT","UNEMP","TOT","PC_LF","Q","2002-Q4",3.953412,
"AUT","UNEMP","TOT","PC_LF","Q","2003-Q1",4.143502,
"AUT","UNEMP","TOT","PC_LF","Q","2003-Q2",4.327358,
"AUT","UNEMP","TOT","PC_LF","Q","2003-Q3",4.238406,
"AUT","UNEMP","TOT","PC_LF","Q","2003-Q4",4.429012,
"AUT","UNEMP","TOT","PC_LF","Q","2004-Q1",5.204719,
"AUT","UNEMP","TOT","PC_LF","Q","2004-Q2",5.52227,
"AUT","UNEMP","TOT","PC_LF","Q","2004-Q3",5.6266,
"AUT","UNEMP","TOT","PC_LF","Q","2004-Q4",5.595501,
"AUT","UNEMP","TOT","PC_LF","Q","2005-Q1",5.181565,
"AUT","UNEMP","TOT","PC_LF","Q","2005-Q2",5.756194,
"AUT","UNEMP","TOT","PC_LF","Q","2005-Q3",5.798203,
"AUT","UNEMP","TOT","PC_LF","Q","2005-Q4",5.765314,
"AUT","UNEMP","TOT","PC_LF","Q","2006-Q1",5.53531,
"AUT","UNEMP","TOT","PC_LF","Q","2006-Q2",5.352427,
"AUT","UNEMP","TOT","PC_LF","Q","2006-Q3",5.062576,
"AUT","UNEMP","TOT","PC_LF","Q","2006-Q4",5.023571,
"AUT","UNEMP","TOT","PC_LF","Q","2007-Q1",4.821751,
"AUT","UNEMP","TOT","PC_LF","Q","2007-Q2",5.147064,
"AUT","UNEMP","TOT","PC_LF","Q","2007-Q3",4.96232,
"AUT","UNEMP","TOT","PC_LF","Q","2007-Q4",4.502933,
"AUT","UNEMP","TOT","PC_LF","Q","2008-Q1",4.203167,
"AUT","UNEMP","TOT","PC_LF","Q","2008-Q2",3.81045,
"AUT","UNEMP","TOT","PC_LF","Q","2008-Q3",4.080877,
"AUT","UNEMP","TOT","PC_LF","Q","2008-Q4",4.4135,
"AUT","UNEMP","TOT","PC_LF","Q","2009-Q1",4.682919,
"AUT","UNEMP","TOT","PC_LF","Q","2009-Q2",5.351178,
"AUT","UNEMP","TOT","PC_LF","Q","2009-Q3",5.745325,
"AUT","UNEMP","TOT","PC_LF","Q","2009-Q4",5.42233,
"AUT","UNEMP","TOT","PC_LF","Q","2010-Q1",4.964771,
"AUT","UNEMP","TOT","PC_LF","Q","2010-Q2",4.970803,
"AUT","UNEMP","TOT","PC_LF","Q","2010-Q3",4.82939,
"AUT","UNEMP","TOT","PC_LF","Q","2010-Q4",4.517912,
"AUT","UNEMP","TOT","PC_LF","Q","2011-Q1",4.794314,
"AUT","UNEMP","TOT","PC_LF","Q","2011-Q2",4.483776,
"AUT","UNEMP","TOT","PC_LF","Q","2011-Q3",4.101963,
"AUT","UNEMP","TOT","PC_LF","Q","2011-Q4",4.874297,
"AUT","UNEMP","TOT","PC_LF","Q","2012-Q1",4.507122,
"AUT","UNEMP","TOT","PC_LF","Q","2012-Q2",4.85704,
"AUT","UNEMP","TOT","PC_LF","Q","2012-Q3",5.129906,
